rosbag_path,timestamp_sec,timestamp_nanosec,label,binary_label
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,93082764,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,126697021,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,160312256,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,193927979,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,227544434,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,261161377,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,294779053,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,328397461,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,362016357,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,395635986,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,429237549,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,462833984,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,496430664,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,530027832,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,563625244,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,597223145,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,630821533,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,664420166,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,698019287,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,731618652,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,765218506,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,798818848,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,832419678,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,866020752,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,899622070,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,933224121,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588209,966826416,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,428955,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,34032227,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,67635498,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,101239502,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,134843750,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,168448486,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,202053467,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,235658936,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,269264893,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,302871094,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,336477783,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,370084961,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,403692383,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,437285889,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,471010986,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,504739502,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,538471436,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,572206543,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,605945068,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,639687012,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,673432129,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,707180664,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,740932617,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,774687988,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,808446533,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,842208740,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,875973877,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,909742676,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,943514648,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588210,977290283,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,11068848,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,44851074,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,78636475,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,112425293,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,146217529,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,180013184,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,213812012,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,247614258,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,281419678,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,315228760,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,349041016,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,382856689,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,416675781,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,450444336,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,484041992,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,517639648,no_food,
/media/atharvak/oldFoodManip/rosbags_aligned_depth_10-17-23/FaceLeaf2_10-17-23,1697588211,551237305,no_food,
